Date,Open,High,Low,Close,Volume,Currency
4/26/2017,1265.5,1272.8,1260.7,1264.2,241045,USD
4/27/2017,1270.2,1271.1,1261.8,1265.9,210731,USD
4/28/2017,1265.2,1269.9,1264.2,1268.3,173293,USD
5/1/2017,1269.6,1272.4,1254.9,1255.5,199783,USD
5/2/2017,1257.4,1258.8,1252.6,1257,181512,USD
5/3/2017,1257.8,1257.8,1236.4,1248.5,253653,USD
5/4/2017,1238.5,1241.7,1225.7,1228.6,318317,USD
5/5/2017,1228.5,1236,1226.2,1226.9,275886,USD
5/8/2017,1223.1,1236.9,1221,1227.1,201061,USD
5/9/2017,1226.6,1228.7,1214.3,1216.1,254020,USD
5/10/2017,1222.1,1225.8,1217.5,1218.9,194715,USD
5/11/2017,1219.2,1227.7,1216.9,1224.2,237710,USD
5/12/2017,1225,1231.6,1224.4,1227.7,199881,USD
5/15/2017,1228.3,1237.4,1226.8,1230,189226,USD
5/16/2017,1230.8,1239.1,1230,1236.4,204211,USD
5/17/2017,1237.2,1261.5,1236.3,1258.7,377872,USD
5/18/2017,1261.4,1265,1245.7,1252.8,368898,USD
5/19/2017,1246.8,1256.4,1246.1,1253.6,212923,USD
5/22/2017,1257.5,1262.6,1251.6,1261.4,205212,USD
5/23/2017,1260.4,1263.8,1250.5,1255.5,275112,USD
5/24/2017,1251.1,1258.8,1247.6,1253.1,257358,USD
5/25/2017,1258.4,1259.4,1253.5,1256.4,202847,USD
5/26/2017,1255.1,1269.3,1252.6,1268.1,271457,USD
5/29/2017,1271.2,1273.4,1261.8,1265.7,286212,USD
5/31/2017,1265.7,1276.8,1262,1275.4,204293,USD
6/1/2017,1271.6,1272.8,1263.7,1270.1,181198,USD
6/2/2017,1268,1282.2,1261.3,1280.2,272288,USD
6/5/2017,1282.6,1286,1280.2,1282.7,139801,USD
6/6/2017,1282.5,1298.8,1282.1,1297.5,257790,USD
6/7/2017,1297,1297.6,1285,1293.2,218849,USD
6/8/2017,1289.5,1291.5,1273.5,1279.5,257436,USD
6/9/2017,1283.5,1284.6,1266.7,1271.4,219214,USD
6/12/2017,1269.7,1272.4,1265.6,1268.9,173005,USD
6/13/2017,1267.7,1271,1260.5,1268.6,175599,USD
6/14/2017,1268.4,1284.2,1259,1275.9,348339,USD
6/15/2017,1262.7,1268.5,1252.7,1254.6,255149,USD
6/16/2017,1255.6,1258.6,1253.2,1256.5,149106,USD
6/19/2017,1255.8,1257.3,1244.3,1246.7,179650,USD
6/20/2017,1245.4,1249.4,1242.4,1243.5,185394,USD
6/21/2017,1243.9,1248.8,1241.7,1245.8,170459,USD
6/22/2017,1246.4,1256,1246.4,1249.4,187385,USD
6/23/2017,1250.9,1260,1250.6,1256.4,162670,USD
6/26/2017,1258.1,1259,1236.5,1246.4,227469,USD
6/27/2017,1245.2,1253.8,1241.8,1246.9,213423,USD
6/28/2017,1247.3,1255.7,1246.7,1249.1,195073,USD
6/29/2017,1249.6,1253.2,1239.7,1245.8,277752,USD
6/30/2017,1245.2,1248.2,1239,1242.3,222756,USD
7/3/2017,1241.7,1242.6,1218,1219.2,284449,USD
7/4/2017,1220.1,1228.4,1216.5,1221.7,366767,USD
7/6/2017,1226.5,1229.5,1221.8,1223.3,192211,USD
7/7/2017,1224.6,1228.1,1206.6,1209.7,322183,USD
7/10/2017,1212.1,1215,1204,1213.2,238256,USD
7/11/2017,1213.8,1217.1,1207.4,1214.7,217241,USD
7/12/2017,1216.5,1225.2,1212.5,1219.1,262766,USD
7/13/2017,1219.2,1223.6,1215.6,1217.3,227820,USD
7/14/2017,1216.4,1232.7,1214,1227.5,267441,USD
7/17/2017,1228.7,1235.4,1227.5,1233.7,174904,USD
7/18/2017,1233.3,1244.1,1232.2,1241.9,253189,USD
7/19/2017,1242,1243.5,1235.1,1242,198029,USD
7/20/2017,1240.6,1247.2,1234.6,1245.5,269021,USD
7/21/2017,1244.1,1255.9,1242.8,1254.9,240528,USD
7/24/2017,1255.5,1259,1252,1254.3,212881,USD
7/25/2017,1255.2,1258,1248.8,1252.1,230392,USD
7/26/2017,1250.3,1263.4,1243.2,1249.4,256115,USD
7/27/2017,1260.5,1265,1253.9,1260,220309,USD
7/28/2017,1265,1277,1263.2,1275.3,250893,USD
7/31/2017,1276.3,1277.3,1271.7,1273.4,165132,USD
8/1/2017,1275.6,1280.3,1268.4,1279.4,213543,USD
8/2/2017,1275.2,1279,1268.9,1278.4,210975,USD
8/3/2017,1272.6,1277,1262.9,1274.4,207024,USD
8/4/2017,1275.3,1276.5,1259.8,1264.6,270853,USD
8/7/2017,1264.3,1265.6,1261.3,1264.7,123206,USD
8/8/2017,1262.9,1271,1257.1,1262.6,247543,USD
8/9/2017,1266.1,1284.7,1265.9,1279.3,290974,USD
8/10/2017,1283.2,1293.8,1280.3,1290.1,269830,USD
8/11/2017,1292.5,1298.1,1286.7,1294,265329,USD
8/14/2017,1296.4,1296.4,1284.2,1290.4,238069,USD
8/15/2017,1287,1287.7,1272.7,1279.7,287561,USD
8/16/2017,1276.9,1289.5,1273.2,1282.9,273202,USD
8/17/2017,1290,1296,1286.4,1292.4,329842,USD
8/18/2017,1293.8,1306.9,1289.1,1291.6,396538,USD
8/21/2017,1289.1,1299.7,1286.2,1296.7,261478,USD
8/22/2017,1297.1,1298.1,1287,1291,268988,USD
8/23/2017,1290.4,1297,1287.9,1294.7,235686,USD
8/24/2017,1296,1296.8,1289.3,1292,246715,USD
8/25/2017,1291.3,1301.4,1281.3,1297.9,358607,USD
8/28/2017,1297.6,1317.8,1297,1315.3,321813,USD
8/29/2017,1320.5,1331.9,1310.6,1318.9,460450,USD
8/30/2017,1314.8,1319.3,1310.1,1314.1,460450,USD
8/31/2017,1314.1,1329,1302.3,1322.2,312013,USD
9/1/2017,1326.9,1334.5,1321.4,1330.4,376308,USD
9/4/2017,1339.7,1349.7,1331.1,1344.5,368173,USD
9/6/2017,1345,1347.7,1336.4,1339,309352,USD
9/7/2017,1339,1355.5,1337.2,1350.3,363776,USD
9/8/2017,1354,1362.4,1347.1,1351.2,386646,USD
9/11/2017,1341.5,1344.6,1330.6,1335.7,303112,USD
9/12/2017,1331.7,1336.3,1326.7,1332.7,287754,USD
9/13/2017,1336.2,1340.5,1324.5,1328,306373,USD
9/14/2017,1327.6,1334.9,1319.5,1329.3,336576,USD
9/15/2017,1333.7,1338.2,1323,1325.2,320508,USD
9/18/2017,1324,1324,1308.1,1310.8,271326,USD
9/19/2017,1310.5,1315.3,1308.7,1310.6,275307,USD
9/20/2017,1314.7,1319.8,1299.5,1316.4,351415,USD
9/21/2017,1304.8,1305,1291.2,1294.8,402214,USD
9/22/2017,1294.1,1301.9,1294.1,1297.5,264470,USD
9/25/2017,1301.5,1315.8,1291.7,1311.5,362671,USD
9/26/2017,1314.2,1317.1,1295,1301.7,385645,USD
9/27/2017,1297.3,1299.2,1284.1,1287.8,374773,USD
9/28/2017,1285.1,1291.6,1280.4,1288.7,288511,USD
9/29/2017,1290.1,1293.2,1278.2,1284.8,287446,USD
10/2/2017,1282.2,1282.8,1272,1275.8,272706,USD
10/3/2017,1273.1,1277.4,1271,1274.6,207422,USD
10/4/2017,1274.5,1285,1273.1,1276.8,273119,USD
10/5/2017,1277.5,1281.6,1268.5,1273.2,221522,USD
10/6/2017,1270.6,1279.2,1262.8,1274.9,373753,USD
10/9/2017,1278.6,1288,1277.7,1285,200991,USD
10/10/2017,1286.8,1296.7,1284.6,1293.8,316581,USD
10/11/2017,1290.7,1295.9,1286.8,1288.9,261355,USD
10/12/2017,1294.6,1299.8,1291.8,1296.5,246084,USD
10/13/2017,1296,1306.4,1292.9,1304.6,297569,USD
10/16/2017,1306,1308.4,1292.5,1303,271283,USD
10/17/2017,1297.2,1298.4,1283.2,1286.2,342411,USD
10/18/2017,1286.9,1290.8,1278.6,1283,258543,USD
10/19/2017,1282.8,1292.8,1277.6,1290,355713,USD
10/20/2017,1292,1292.9,1279.3,1280.5,314805,USD
10/23/2017,1281.5,1284.7,1273.6,1280.9,284480,USD
10/24/2017,1283.9,1285.3,1274.8,1278.3,268907,USD
10/25/2017,1278,1281.3,1272,1279,379396,USD
10/26/2017,1278.6,1283.8,1266.4,1269.6,384122,USD
10/27/2017,1268,1275.2,1263.8,1271.8,363096,USD
10/30/2017,1274.3,1279.9,1269.8,1277.7,260077,USD
10/31/2017,1277.6,1279.1,1268.3,1270.5,272513,USD
11/1/2017,1271.8,1281.9,1268.5,1277.3,384642,USD
11/2/2017,1275.2,1285.1,1274,1278.1,380142,USD
11/3/2017,1277.5,1281.2,1265.9,1269.2,373412,USD
11/6/2017,1270.7,1283.9,1266.4,1281.6,354770,USD
11/7/2017,1282.6,1282.8,1272.3,1275.8,337265,USD
11/8/2017,1276.4,1288.1,1276.1,1283.7,358132,USD
11/9/2017,1282.1,1289.5,1280.5,1287.5,394181,USD
11/10/2017,1286,1287.7,1273.6,1274.2,354580,USD
11/13/2017,1275.3,1279.9,1274.4,1278.9,220906,USD
11/14/2017,1278.9,1283.8,1269.7,1282.9,355197,USD
11/15/2017,1280.7,1290,1276.5,1277.7,433647,USD
11/16/2017,1278,1281.8,1274.9,1278.2,274425,USD
11/17/2017,1278.8,1297.5,1278.1,1296.5,387015,USD
11/20/2017,1294.1,1295.1,1274.1,1275.3,425159,USD
11/21/2017,1276.6,1284.5,1275.8,1281.7,330147,USD
11/22/2017,1280.6,1294.6,1278.6,1292.2,390311,USD
11/23/2017,1291.9,1293.3,1285.1,1287.3,347029,USD
11/27/2017,1288,1299,1286.2,1294.4,321348,USD
11/28/2017,1293.9,1297,1290.1,1294.9,275442,USD
11/29/2017,1298,1300.4,1285.1,1286.2,392057,USD
11/30/2017,1286.9,1288.4,1273.1,1276.7,354076,USD
12/1/2017,1277.9,1292.5,1274.2,1282.3,438931,USD
12/4/2017,1277.6,1280.5,1273.5,1277.7,262068,USD
12/5/2017,1279.1,1279.8,1263.2,1264.9,334825,USD
12/6/2017,1268.3,1271.8,1264.8,1266.1,253049,USD
12/7/2017,1265.2,1266.8,1245.8,1253.1,326470,USD
12/8/2017,1249.5,1254.4,1244.4,1248.4,277056,USD
12/11/2017,1249.2,1253.4,1242.4,1246.9,194377,USD
12/12/2017,1243.9,1247.9,1238.3,1241.7,232769,USD
12/13/2017,1246.3,1259.7,1242.3,1248.6,324220,USD
12/14/2017,1258.1,1261.6,1252.8,1257.1,264708,USD
12/15/2017,1255.5,1264.5,1255.2,1257.5,246113,USD
12/18/2017,1257.8,1267,1255.3,1265.5,214218,USD
12/19/2017,1265.4,1268.6,1262.3,1264.2,206586,USD
12/20/2017,1264.8,1271.4,1264.4,1269.6,205618,USD
12/21/2017,1268.8,1272.5,1266,1270.6,196539,USD
12/22/2017,1270.3,1280.4,1268.4,1278.8,193025,USD
12/26/2017,1279,1288.4,1277.7,1287.5,134618,USD
12/27/2017,1287.8,1293.2,1286,1291.4,205799,USD
12/28/2017,1292,1297.3,1290.5,1297.2,225664,USD
12/29/2017,1297.5,1309.8,1296.1,1309.3,241274,USD
1/2/2018,1305.3,1320.4,1304.6,1316.1,279727,USD
1/3/2018,1319,1323,1308.9,1318.5,353457,USD
1/4/2018,1315.5,1327.3,1307.1,1321.6,369850,USD
1/5/2018,1324.4,1324.7,1314.6,1322.3,330225,USD
1/8/2018,1321.8,1323,1315.7,1320.4,246086,USD
1/9/2018,1321.2,1321.4,1309.5,1313.7,333529,USD
1/10/2018,1313.3,1328.6,1308.9,1319.3,391661,USD
1/11/2018,1317.5,1324.7,1316.1,1322.5,264301,USD
1/12/2018,1323.6,1340,1320.8,1334.9,365195,USD
1/15/2018,1337.3,1345,1332.1,1337.1,499759,USD
1/17/2018,1339,1344.5,1326.6,1339.2,365867,USD
1/18/2018,1327.4,1333.3,1324.3,1327.2,312113,USD
1/19/2018,1327,1338.2,1326.6,1333.1,275299,USD
1/22/2018,1334,1335.8,1328,1331.9,337481,USD
1/23/2018,1333,1341.5,1330.7,1336.7,370174,USD
1/24/2018,1341.4,1361.6,1339.1,1356.3,505627,USD
1/25/2018,1357,1365.4,1341,1362.9,537659,USD
1/26/2018,1346.4,1356,1343.7,1352.1,341962,USD
1/29/2018,1349,1351.4,1336.1,1340.3,280546,USD
1/30/2018,1344,1352.5,1337.5,1340,412518,USD
1/31/2018,1341.8,1351,1335.5,1343.1,377142,USD
2/1/2018,1348.2,1354.3,1340.2,1347.9,310504,USD
2/2/2018,1352.2,1353.3,1330.1,1337.3,431414,USD
2/5/2018,1334.6,1344.8,1331.6,1336.5,305677,USD
2/6/2018,1343.1,1349.3,1322.8,1329.5,473350,USD
2/7/2018,1326.6,1334.8,1313.5,1314.6,351230,USD
2/8/2018,1320.7,1324.5,1309,1319,365934,USD
2/9/2018,1321,1325,1313.2,1315.7,317671,USD
2/12/2018,1317.1,1330,1316.3,1326.4,208066,USD
2/13/2018,1325,1333.5,1323.7,1330.4,201432,USD
2/14/2018,1331.9,1358.6,1319.1,1358,431722,USD
2/15/2018,1353,1359.8,1350.8,1355.3,274926,USD
2/16/2018,1356.6,1364.4,1347.3,1356.2,230899,USD
2/19/2018,1350.2,1354,1330.6,1331.2,374047,USD
2/21/2018,1331.2,1338.5,1324.4,1332.1,255616,USD
2/22/2018,1326.2,1334.4,1322.9,1332.7,206244,USD
2/23/2018,1333.7,1334.2,1327.7,1330.3,167847,USD
2/26/2018,1330.4,1342.9,1328,1332.8,247243,USD
2/27/2018,1334.7,1338.4,1314.4,1318.6,334717,USD
2/28/2018,1318.9,1323.7,1316.7,1317.9,263797,USD
3/1/2018,1319.3,1322.3,1303.6,1305.2,421743,USD
3/2/2018,1318,1326.6,1316.2,1323.4,264391,USD
3/5/2018,1324.9,1328.9,1318.3,1319.9,221216,USD
3/6/2018,1321,1339.9,1320.8,1335.2,285918,USD
3/7/2018,1339.5,1342,1323,1327.6,305077,USD
3/8/2018,1326.2,1329.8,1319.6,1321.7,252829,USD
3/9/2018,1322.7,1325.9,1313.2,1324,345316,USD
3/12/2018,1324.1,1325,1315.3,1320.8,220355,USD
3/13/2018,1323.3,1328.8,1313.8,1327.1,330263,USD
3/14/2018,1326.7,1330.5,1321.7,1325.6,252583,USD
3/15/2018,1324.7,1328.1,1314.9,1317.8,257888,USD
3/16/2018,1316.8,1321.8,1309.5,1312.3,289601,USD
3/19/2018,1312.9,1319.6,1307.4,1317.8,300474,USD
3/20/2018,1316.5,1318.1,1306.6,1311.9,292332,USD
3/21/2018,1310.6,1336.9,1309.5,1321.5,470286,USD
3/22/2018,1332,1335,1324.6,1327.4,358556,USD
3/23/2018,1329,1350.4,1328.9,1349.9,454126,USD
3/26/2018,1347,1356,1343.4,1355,346047,USD
3/27/2018,1353.6,1356.8,1339.6,1342,290889,USD
3/28/2018,1345,1346.4,1322.4,1324.2,59284,USD
3/29/2018,1329.3,1332.6,1325.4,1327.3,251250,USD
4/2/2018,1330.7,1349.2,1329,1346.9,254663,USD
4/3/2018,1345,1346.6,1332.7,1337.3,288392,USD
4/4/2018,1336.7,1352.5,1335.2,1340.2,351033,USD
4/5/2018,1337.1,1338.7,1326,1328.5,280395,USD
4/6/2018,1329.7,1339.1,1322.6,1336.1,373574,USD
4/9/2018,1338,1341.5,1330.1,1340.1,228812,USD
4/10/2018,1339.8,1346.2,1334.2,1345.9,285177,USD
4/11/2018,1343.1,1369.4,1342.5,1360,492037,USD
4/12/2018,1356.3,1356.7,1336.7,1341.9,397621,USD
4/13/2018,1337.6,1350.3,1335.5,1347.9,265398,USD
4/16/2018,1349.8,1353.5,1342.8,1350.7,269549,USD
4/17/2018,1349.1,1352.2,1340.2,1349.5,276632,USD
4/18/2018,1350.4,1359,1345,1353.5,311371,USD
4/19/2018,1352.4,1357.7,1343.2,1348.8,342542,USD
4/20/2018,1348.5,1348.9,1337,1338.3,282920,USD
4/23/2018,1336.2,1337.6,1323.8,1324,294254,USD
4/24/2018,1326.1,1334.5,1323.6,1333,277648,USD
4/25/2018,1332,1333.8,1320.2,1322.8,269901,USD
4/26/2018,1324.2,1328,1316.2,1317.9,295688,USD
4/27/2018,1318,1326.4,1315.8,1323.4,241653,USD
4/30/2018,1324,1325.9,1310.7,1319.2,295960,USD
5/1/2018,1316,1317.4,1302.3,1306.8,283431,USD
5/2/2018,1304.4,1314.9,1304.3,1305.6,370242,USD
5/3/2018,1305.5,1319,1305.2,1312.7,306718,USD
5/4/2018,1312.8,1316.9,1308.5,1314.7,308476,USD
5/7/2018,1316.3,1320.1,1310.6,1314.1,235292,USD
5/8/2018,1314.1,1318.5,1306.2,1313.7,407409,USD
5/9/2018,1315.3,1317.8,1304.2,1313,384042,USD
5/10/2018,1312.8,1323.4,1310.6,1322.3,373535,USD
5/11/2018,1321.8,1326.3,1317,1320.7,263471,USD
5/14/2018,1318.3,1322.4,1312.8,1318.2,241225,USD
5/15/2018,1313.2,1314.7,1288.2,1290.3,485197,USD
5/16/2018,1290.1,1296.4,1285.7,1291.5,333614,USD
5/17/2018,1290.2,1294,1284,1289.4,298816,USD
5/18/2018,1290,1293.7,1285.1,1291.3,264426,USD
5/21/2018,1290.3,1292.7,1281.2,1290.9,328016,USD
5/22/2018,1292.3,1296,1287.2,1292,291716,USD
5/23/2018,1290.6,1298.4,1286.7,1289.6,402342,USD
5/24/2018,1293.3,1306.4,1292.2,1304.4,432419,USD
5/25/2018,1304,1307.2,1299.4,1303.7,292912,USD
5/28/2018,1297.2,1306.1,1291.4,1299,386334,USD
5/30/2018,1303.1,1308.8,1300,1306.5,338847,USD
5/31/2018,1306,1311.5,1301,1304.7,315137,USD
6/1/2018,1303,1304.8,1293.1,1299.3,318565,USD
6/4/2018,1296.7,1302.3,1293.8,1297.3,215328,USD
6/5/2018,1296.4,1304.8,1293.5,1302.2,271294,USD
6/6/2018,1300.6,1306.1,1297.7,1301.4,252054,USD
6/7/2018,1300.9,1307.8,1299,1303,259648,USD
6/8/2018,1301.3,1304.8,1296,1302.7,217650,USD
6/11/2018,1303.5,1307,1297.8,1303.2,211583,USD
6/12/2018,1304.5,1304.8,1296.3,1299.4,236393,USD
6/13/2018,1299.6,1305.2,1294.5,1301.3,263840,USD
6/14/2018,1303.1,1313,1301,1308.3,347193,USD
6/15/2018,1303.1,1313,1277.9,1278.5,525960,USD
6/18/2018,1281.1,1284.9,1279.5,1280.1,195743,USD
6/19/2018,1280.7,1286.8,1272.6,1278.6,289574,USD
6/20/2018,1277.3,1278.6,1269.6,1274.5,233184,USD
6/21/2018,1269.7,1272.3,1262.4,1270.5,281809,USD
6/22/2018,1268.6,1273.1,1268.4,1270.7,184223,USD
6/25/2018,1272.2,1274.4,1265.5,1268.9,201565,USD
6/26/2018,1267.3,1269.4,1256.4,1259.9,254014,USD
6/27/2018,1260.5,1261.9,1252.2,1256.1,256900,USD
6/28/2018,1253.6,1255.8,1247.2,1251,241824,USD
6/29/2018,1249.5,1257.1,1246.9,1254.5,226196,USD
7/2/2018,1253.4,1255.6,1240.6,1241.7,262872,USD
7/3/2018,1242.9,1258.5,1238.8,1253.5,297343,USD
7/4/2018,1257.7,1261,1252.2,1258.8,392947,USD
