Date,Open,High,Low,Close,Adj Close,Volume
2-Sep-10,"1,080.66","1,090.10","1,080.39",1090.10,"1,090.10","3,704,210,000"
1-Sep-10,"1,049.72","1,081.30","1,049.72",1080.29,"1,080.29","4,396,880,000"
31-Aug-10,"1,046.88","1,055.14","1,040.88",1049.33,"1,049.33","4,038,770,000"
30-Aug-10,"1,062.90","1,064.40","1,048.79",1048.92,"1,048.92","2,917,990,000"
27-Aug-10,"1,049.27","1,065.21","1,039.70",1064.59,"1,064.59","4,102,460,000"
26-Aug-10,"1,056.28","1,061.45","1,045.40",1047.22,"1,047.22","3,646,710,000"
25-Aug-10,"1,048.98","1,059.38","1,039.83",1055.33,"1,055.33","4,360,190,000"
24-Aug-10,"1,063.20","1,063.20","1,046.68",1051.87,"1,051.87","4,436,330,000"
23-Aug-10,"1,073.36","1,081.58","1,067.08",1067.36,"1,067.36","3,210,950,000"
20-Aug-10,"1,075.63","1,075.63","1,063.91",1071.69,"1,071.69","3,761,570,000"
19-Aug-10,"1,092.44","1,092.44","1,070.66",1075.63,"1,075.63","4,290,540,000"
18-Aug-10,"1,092.08","1,099.77","1,085.76",1094.16,"1,094.16","3,724,260,000"
17-Aug-10,"1,081.16","1,100.14","1,081.16",1092.54,"1,092.54","3,968,210,000"
16-Aug-10,"1,077.49","1,082.62","1,069.49",1079.38,"1,079.38","3,142,450,000"
13-Aug-10,"1,082.22","1,086.25","1,079.00",1079.25,"1,079.25","3,328,890,000"
12-Aug-10,"1,081.48","1,086.72","1,076.69",1083.61,"1,083.61","4,521,050,000"
11-Aug-10,"1,116.89","1,116.89","1,088.55",1089.47,"1,089.47","4,511,860,000"
10-Aug-10,"1,122.92","1,127.16","1,111.58",1121.06,"1,121.06","3,979,360,000"
9-Aug-10,"1,122.80","1,129.24","1,120.91",1127.79,"1,127.79","3,979,360,000"
6-Aug-10,"1,122.07","1,123.06","1,107.17",1121.64,"1,121.64","3,857,890,000"
5-Aug-10,"1,125.78","1,126.56","1,118.81",1125.81,"1,125.81","3,685,560,000"
4-Aug-10,"1,121.06","1,128.75","1,119.46",1127.24,"1,127.24","4,057,850,000"
3-Aug-10,"1,125.34","1,125.44","1,116.76",1120.46,"1,120.46","4,071,820,000"
2-Aug-10,"1,107.53","1,127.30","1,107.53",1125.86,"1,125.86","4,144,180,000"
30-Jul-10,"1,098.44","1,106.44","1,088.01",1101.60,"1,101.60","4,006,450,000"
29-Jul-10,"1,108.07","1,115.90","1,092.82",1101.53,"1,101.53","4,612,420,000"
28-Jul-10,"1,112.84","1,114.66","1,103.11",1106.13,"1,106.13","4,002,390,000"
27-Jul-10,"1,117.36","1,120.95","1,109.78",1113.84,"1,113.84","4,725,690,000"
26-Jul-10,"1,102.89","1,115.01","1,101.30",1115.01,"1,115.01","4,009,650,000"
23-Jul-10,"1,092.17","1,103.73","1,087.88",1102.66,"1,102.66","4,524,570,000"
22-Jul-10,"1,072.14","1,097.50","1,072.14",1093.67,"1,093.67","4,826,900,000"
21-Jul-10,"1,086.67","1,088.96","1,065.25",1069.59,"1,069.59","4,747,180,000"
20-Jul-10,"1,064.53","1,083.94","1,056.88",1083.48,"1,083.48","4,713,280,000"
19-Jul-10,"1,066.85","1,074.70","1,061.11",1071.25,"1,071.25","4,089,500,000"
16-Jul-10,"1,093.85","1,093.85","1,063.32",1064.88,"1,064.88","5,297,350,000"
15-Jul-10,"1,094.46","1,098.66","1,080.53",1096.48,"1,096.48","4,552,470,000"
14-Jul-10,"1,095.61","1,099.08","1,087.68",1095.17,"1,095.17","4,521,050,000"
13-Jul-10,"1,080.65","1,099.46","1,080.65",1095.34,"1,095.34","4,640,460,000"
12-Jul-10,"1,077.23","1,080.78","1,070.45",1078.75,"1,078.75","3,426,990,000"
9-Jul-10,"1,070.50","1,078.16","1,068.10",1077.96,"1,077.96","3,506,570,000"
8-Jul-10,"1,062.92","1,071.25","1,058.24",1070.25,"1,070.25","4,548,460,000"
7-Jul-10,"1,028.54","1,060.89","1,028.54",1060.27,"1,060.27","4,931,220,000"
6-Jul-10,"1,028.09","1,042.50","1,018.35",1028.06,"1,028.06","4,691,240,000"
2-Jul-10,"1,027.65","1,032.95","1,015.93",1022.58,"1,022.58","3,968,500,000"
1-Jul-10,"1,031.10","1,033.58","1,010.91",1027.37,"1,027.37","6,435,770,000"
30-Jun-10,"1,040.56","1,048.08","1,028.33",1030.71,"1,030.71","5,067,080,000"
29-Jun-10,"1,071.10","1,071.10","1,035.18",1041.24,"1,041.24","6,136,700,000"
28-Jun-10,"1,077.50","1,082.60","1,071.45",1074.57,"1,074.57","3,896,410,000"
25-Jun-10,"1,075.10","1,083.56","1,067.89",1076.76,"1,076.76","5,128,840,000"
24-Jun-10,"1,090.93","1,090.93","1,071.60",1073.69,"1,073.69","4,814,830,000"
23-Jun-10,"1,095.57","1,099.64","1,085.31",1092.04,"1,092.04","4,526,150,000"
22-Jun-10,"1,113.90","1,118.50","1,094.18",1095.31,"1,095.31","4,514,380,000"
21-Jun-10,"1,122.79","1,131.23","1,108.24",1113.20,"1,113.20","4,514,360,000"
18-Jun-10,"1,116.16","1,121.01","1,113.93",1117.51,"1,117.51","4,555,360,000"
17-Jun-10,"1,115.98","1,117.72","1,105.87",1116.04,"1,116.04","4,557,760,000"
16-Jun-10,"1,114.02","1,118.74","1,107.13",1114.61,"1,114.61","5,002,600,000"
15-Jun-10,"1,091.21","1,115.59","1,091.21",1115.23,"1,115.23","4,644,490,000"
14-Jun-10,"1,095.00","1,105.91","1,089.03",1089.63,"1,089.63","4,425,830,000"
11-Jun-10,"1,082.65","1,092.25","1,077.12",1091.60,"1,091.60","4,059,280,000"
10-Jun-10,"1,058.77","1,087.85","1,058.77",1086.84,"1,086.84","5,144,780,000"
9-Jun-10,"1,062.75","1,077.74","1,052.25",1055.69,"1,055.69","5,983,200,000"
8-Jun-10,"1,050.81","1,063.15","1,042.17",1062.00,"1,062.00","6,192,750,000"
7-Jun-10,"1,065.84","1,071.36","1,049.86",1050.47,"1,050.47","5,467,560,000"
4-Jun-10,"1,098.43","1,098.43","1,060.50",1064.88,"1,064.88","6,180,580,000"
3-Jun-10,"1,098.82","1,105.67","1,091.81",1102.83,"1,102.83","4,995,970,000"
2-Jun-10,"1,073.01","1,098.56","1,072.03",1098.38,"1,098.38","5,026,360,000"
1-Jun-10,"1,087.30","1,094.77","1,069.89",1070.71,"1,070.71","5,271,480,000"
28-May-10,"1,102.59","1,102.59","1,084.78",1089.41,"1,089.41","4,871,210,000"
27-May-10,"1,074.27","1,103.52","1,074.27",1103.06,"1,103.06","5,698,460,000"
26-May-10,"1,075.51","1,090.75","1,065.59",1067.95,"1,067.95","4,521,050,000"
25-May-10,"1,067.42","1,074.75","1,040.78",1074.03,"1,074.03","7,329,580,000"
24-May-10,"1,084.78","1,089.95","1,072.70",1073.65,"1,073.65","5,224,040,000"
21-May-10,"1,067.26","1,090.16","1,055.90",1087.69,"1,087.69","5,452,130,000"
20-May-10,"1,107.34","1,107.34","1,071.58",1071.59,"1,071.59","8,328,570,000"
19-May-10,"1,119.57","1,124.27","1,100.66",1115.05,"1,115.05","6,765,800,000"
18-May-10,"1,138.78","1,148.66","1,117.20",1120.80,"1,120.80","6,170,840,000"
17-May-10,"1,136.52","1,141.88","1,114.96",1136.94,"1,136.94","5,922,920,000"
14-May-10,"1,157.19","1,157.19","1,126.14",1135.68,"1,135.68","6,126,400,000"
13-May-10,"1,170.04","1,173.57","1,156.14",1157.44,"1,157.44","4,870,640,000"
12-May-10,"1,155.43","1,172.87","1,155.43",1171.67,"1,171.67","5,225,460,000"
11-May-10,"1,156.39","1,170.48","1,147.71",1155.79,"1,155.79","5,842,550,000"
10-May-10,"1,122.27","1,163.85","1,122.27",1159.73,"1,159.73","6,893,700,000"
7-May-10,"1,127.04","1,135.13","1,094.15",1110.88,"1,110.88","9,472,910,000"
6-May-10,"1,164.38","1,167.58","1,065.79",1128.15,"1,128.15","10,617,810,000"
5-May-10,"1,169.24","1,175.95","1,158.15",1165.87,"1,165.87","6,795,940,000"
4-May-10,"1,197.50","1,197.50","1,168.12",1173.60,"1,173.60","6,594,720,000"
3-May-10,"1,188.58","1,205.13","1,188.58",1202.26,"1,202.26","4,938,050,000"
30-Apr-10,"1,206.77","1,207.99","1,186.32",1186.69,"1,186.69","6,048,260,000"
29-Apr-10,"1,193.30","1,209.36","1,193.30",1206.78,"1,206.78","6,059,410,000"
28-Apr-10,"1,184.59","1,195.05","1,181.81",1191.36,"1,191.36","6,342,310,000"
27-Apr-10,"1,209.92","1,211.38","1,181.62",1183.71,"1,183.71","7,454,540,000"
26-Apr-10,"1,217.07","1,219.80","1,211.07",1212.05,"1,212.05","5,647,760,000"
23-Apr-10,"1,207.87","1,217.28","1,205.10",1217.28,"1,217.28","5,326,060,000"
22-Apr-10,"1,202.52","1,210.27","1,190.19",1208.67,"1,208.67","6,035,780,000"
21-Apr-10,"1,207.16","1,210.99","1,198.85",1205.94,"1,205.94","5,724,310,000"
20-Apr-10,"1,199.04","1,208.58","1,199.04",1207.17,"1,207.17","5,316,590,000"
19-Apr-10,"1,192.06","1,197.87","1,183.68",1197.52,"1,197.52","6,597,740,000"
16-Apr-10,"1,210.17","1,210.17","1,186.77",1192.13,"1,192.13","8,108,470,000"
15-Apr-10,"1,210.77","1,213.92","1,208.50",1211.67,"1,211.67","5,995,330,000"
14-Apr-10,"1,198.69","1,210.65","1,198.69",1210.65,"1,210.65","5,760,040,000"
13-Apr-10,"1,195.94","1,199.04","1,188.82",1197.30,"1,197.30","5,403,580,000"
12-Apr-10,"1,194.94","1,199.20","1,194.71",1196.48,"1,196.48","4,607,090,000"
9-Apr-10,"1,187.47","1,194.66","1,187.15",1194.37,"1,194.37","4,511,570,000"
8-Apr-10,"1,181.75","1,188.55","1,175.12",1186.44,"1,186.44","4,726,970,000"
7-Apr-10,"1,188.23","1,189.60","1,177.25",1182.45,"1,182.45","5,101,430,000"
6-Apr-10,"1,186.01","1,191.80","1,182.77",1189.44,"1,189.44","4,086,180,000"
5-Apr-10,"1,178.71","1,187.73","1,178.71",1187.44,"1,187.44","3,881,620,000"
1-Apr-10,"1,171.23","1,181.43","1,170.69",1178.10,"1,178.10","4,006,870,000"
31-Mar-10,"1,171.75","1,174.56","1,165.77",1169.43,"1,169.43","4,484,340,000"
30-Mar-10,"1,173.75","1,177.83","1,168.92",1173.27,"1,173.27","4,085,000,000"
29-Mar-10,"1,167.71","1,174.85","1,167.71",1173.22,"1,173.22","4,375,580,000"
26-Mar-10,"1,167.58","1,173.93","1,161.48",1166.59,"1,166.59","4,708,420,000"
25-Mar-10,"1,170.03","1,180.69","1,165.09",1165.73,"1,165.73","5,668,900,000"
24-Mar-10,"1,172.70","1,173.04","1,166.01",1167.72,"1,167.72","4,705,750,000"
23-Mar-10,"1,166.47","1,174.72","1,163.83",1174.17,"1,174.17","4,411,640,000"
22-Mar-10,"1,157.25","1,167.82","1,152.88",1165.81,"1,165.81","4,261,680,000"
19-Mar-10,"1,166.68","1,169.20","1,155.33",1159.90,"1,159.90","5,212,410,000"
18-Mar-10,"1,166.13","1,167.77","1,161.16",1165.83,"1,165.83","4,234,510,000"
17-Mar-10,"1,159.94","1,169.84","1,159.94",1166.21,"1,166.21","4,963,200,000"
16-Mar-10,"1,150.83","1,160.28","1,150.35",1159.46,"1,159.46","4,369,770,000"
15-Mar-10,"1,148.53","1,150.98","1,141.45",1150.51,"1,150.51","4,164,110,000"
12-Mar-10,"1,151.71","1,153.41","1,146.97",1149.99,"1,149.99","4,928,160,000"
11-Mar-10,"1,143.96","1,150.24","1,138.99",1150.24,"1,150.24","4,669,060,000"
10-Mar-10,"1,140.22","1,148.26","1,140.09",1145.61,"1,145.61","5,469,120,000"
9-Mar-10,"1,137.56","1,145.37","1,134.90",1140.45,"1,140.45","5,185,570,000"
8-Mar-10,"1,138.40","1,141.05","1,136.77",1138.50,"1,138.50","3,774,680,000"
5-Mar-10,"1,125.12","1,139.38","1,125.12",1138.70,"1,138.70","4,133,000,000"
4-Mar-10,"1,119.12","1,123.73","1,116.66",1122.97,"1,122.97","3,945,010,000"
3-Mar-10,"1,119.36","1,125.64","1,116.58",1118.79,"1,118.79","3,951,320,000"
2-Mar-10,"1,117.01","1,123.46","1,116.51",1118.31,"1,118.31","4,134,680,000"
1-Mar-10,"1,105.36","1,116.11","1,105.36",1115.71,"1,115.71","3,847,640,000"
26-Feb-10,"1,103.10","1,107.24","1,097.56",1104.49,"1,104.49","3,945,190,000"
25-Feb-10,"1,101.24","1,103.50","1,086.02",1102.94,"1,102.94","4,521,130,000"
24-Feb-10,"1,095.89","1,106.42","1,095.50",1105.24,"1,105.24","4,168,360,000"
23-Feb-10,"1,107.49","1,108.58","1,092.18",1094.60,"1,094.60","4,521,050,000"
22-Feb-10,"1,110.00","1,112.29","1,105.38",1108.01,"1,108.01","3,814,440,000"
19-Feb-10,"1,105.49","1,112.42","1,100.80",1109.17,"1,109.17","3,944,280,000"
18-Feb-10,"1,099.03","1,108.24","1,097.48",1106.75,"1,106.75","3,878,620,000"
17-Feb-10,"1,096.14","1,101.03","1,094.72",1099.51,"1,099.51","4,259,230,000"
16-Feb-10,"1,079.13","1,095.67","1,079.13",1094.87,"1,094.87","4,080,770,000"
12-Feb-10,"1,075.95","1,077.81","1,062.97",1075.51,"1,075.51","4,160,680,000"
11-Feb-10,"1,067.10","1,080.04","1,060.59",1078.47,"1,078.47","4,400,870,000"
10-Feb-10,"1,069.68","1,073.67","1,059.34",1068.13,"1,068.13","4,251,450,000"
9-Feb-10,"1,060.06","1,079.28","1,060.06",1070.52,"1,070.52","5,114,260,000"
8-Feb-10,"1,065.51","1,071.20","1,056.51",1056.74,"1,056.74","4,089,820,000"
5-Feb-10,"1,064.12","1,067.13","1,044.50",1066.19,"1,066.19","6,438,900,000"
4-Feb-10,"1,097.25","1,097.25","1,062.78",1063.11,"1,063.11","5,859,690,000"
3-Feb-10,"1,100.67","1,102.72","1,093.97",1097.28,"1,097.28","4,285,450,000"
2-Feb-10,"1,090.05","1,104.73","1,087.96",1103.32,"1,103.32","4,749,540,000"
1-Feb-10,"1,073.89","1,089.38","1,073.89",1089.19,"1,089.19","4,077,610,000"
29-Jan-10,"1,087.61","1,096.45","1,071.59",1073.87,"1,073.87","5,412,850,000"
28-Jan-10,"1,096.93","1,100.22","1,078.46",1084.53,"1,084.53","5,452,400,000"
27-Jan-10,"1,091.94","1,099.51","1,083.11",1097.50,"1,097.50","5,319,120,000"
26-Jan-10,"1,095.80","1,103.69","1,089.86",1092.17,"1,092.17","4,731,910,000"
25-Jan-10,"1,092.40","1,102.97","1,092.40",1096.78,"1,096.78","4,481,390,000"
22-Jan-10,"1,115.49","1,115.49","1,090.18",1091.76,"1,091.76","6,208,650,000"
21-Jan-10,"1,138.68","1,141.58","1,114.84",1116.48,"1,116.48","6,874,290,000"
20-Jan-10,"1,147.95","1,147.95","1,129.25",1138.04,"1,138.04","4,810,560,000"
19-Jan-10,"1,136.03","1,150.45","1,135.77",1150.23,"1,150.23","4,724,830,000"
15-Jan-10,"1,147.72","1,147.77","1,131.39",1136.03,"1,136.03","4,758,730,000"
14-Jan-10,"1,145.68","1,150.41","1,143.80",1148.46,"1,148.46","3,915,200,000"
13-Jan-10,"1,137.31","1,148.40","1,133.18",1145.68,"1,145.68","4,170,360,000"
12-Jan-10,"1,143.81","1,143.81","1,131.77",1136.22,"1,136.22","4,716,160,000"
11-Jan-10,"1,145.96","1,149.74","1,142.02",1146.98,"1,146.98","4,255,780,000"
8-Jan-10,"1,140.52","1,145.39","1,136.22",1144.98,"1,144.98","4,389,590,000"
7-Jan-10,"1,136.27","1,142.46","1,131.32",1141.69,"1,141.69","5,270,680,000"
6-Jan-10,"1,135.71","1,139.19","1,133.95",1137.14,"1,137.14","4,972,660,000"
5-Jan-10,"1,132.66","1,136.63","1,129.66",1136.52,"1,136.52","2,491,020,000"
4-Jan-10,"1,116.56","1,133.87","1,116.56",1132.99,"1,132.99","3,991,400,000"
31-Dec-09,"1,126.60","1,127.64","1,114.81",1115.10,"1,115.10","2,076,990,000"
30-Dec-09,"1,125.53","1,126.42","1,121.94",1126.42,"1,126.42","2,277,300,000"
29-Dec-09,"1,128.55","1,130.38","1,126.08",1126.20,"1,126.20","2,491,020,000"
28-Dec-09,"1,127.53","1,130.38","1,123.51",1127.78,"1,127.78","2,716,400,000"
24-Dec-09,"1,121.08","1,126.48","1,121.08",1126.48,"1,126.48","1,267,710,000"
23-Dec-09,"1,118.84","1,121.58","1,116.00",1120.59,"1,120.59","3,166,870,000"
22-Dec-09,"1,114.51","1,120.27","1,114.51",1118.02,"1,118.02","3,641,130,000"
21-Dec-09,"1,105.31","1,117.68","1,105.31",1114.05,"1,114.05","3,977,340,000"
18-Dec-09,"1,097.86","1,103.74","1,093.88",1102.47,"1,102.47","6,325,890,000"
17-Dec-09,"1,106.36","1,106.36","1,095.88",1096.08,"1,096.08","7,615,070,000"
16-Dec-09,"1,108.61","1,116.21","1,107.96",1109.18,"1,109.18","4,829,820,000"
15-Dec-09,"1,114.11","1,114.11","1,105.35",1107.93,"1,107.93","5,045,100,000"
14-Dec-09,"1,107.84","1,114.76","1,107.84",1114.11,"1,114.11","4,548,490,000"
11-Dec-09,"1,103.96","1,108.50","1,101.34",1106.41,"1,106.41","3,791,090,000"
10-Dec-09,"1,098.69","1,106.25","1,098.69",1102.35,"1,102.35","3,996,490,000"
9-Dec-09,"1,091.07","1,097.04","1,085.89",1095.95,"1,095.95","4,115,410,000"
8-Dec-09,"1,103.04","1,103.04","1,088.61",1091.94,"1,091.94","4,748,030,000"
7-Dec-09,"1,105.52","1,110.72","1,100.83",1103.25,"1,103.25","4,103,360,000"
4-Dec-09,"1,100.43","1,119.13","1,096.52",1105.98,"1,105.98","5,781,140,000"
3-Dec-09,"1,110.59","1,117.28","1,098.74",1099.92,"1,099.92","4,810,030,000"
2-Dec-09,"1,109.03","1,115.58","1,105.29",1109.24,"1,109.24","3,941,340,000"
1-Dec-09,"1,098.89","1,112.28","1,098.89",1108.86,"1,108.86","4,249,310,000"
30-Nov-09,"1,091.07","1,097.24","1,086.25",1095.63,"1,095.63","3,895,520,000"
27-Nov-09,"1,105.47","1,105.47","1,083.74",1091.49,"1,091.49","2,362,910,000"
25-Nov-09,"1,106.49","1,111.18","1,104.75",1110.63,"1,110.63","3,036,350,000"
24-Nov-09,"1,105.83","1,107.56","1,097.63",1105.65,"1,105.65","3,700,820,000"
23-Nov-09,"1,094.86","1,112.38","1,094.86",1106.24,"1,106.24","3,827,920,000"
20-Nov-09,"1,094.66","1,094.66","1,086.81",1091.38,"1,091.38","3,751,230,000"
19-Nov-09,"1,106.44","1,106.44","1,088.40",1094.90,"1,094.90","4,178,030,000"
18-Nov-09,"1,109.44","1,111.10","1,102.70",1109.80,"1,109.80","4,293,340,000"
17-Nov-09,"1,109.22","1,110.52","1,102.19",1110.32,"1,110.32","3,824,070,000"
16-Nov-09,"1,094.13","1,113.69","1,094.13",1109.30,"1,109.30","4,565,850,000"
13-Nov-09,"1,087.59","1,097.79","1,085.33",1093.48,"1,093.48","3,792,610,000"
12-Nov-09,"1,098.31","1,101.97","1,084.90",1087.24,"1,087.24","4,160,250,000"
11-Nov-09,"1,096.04","1,105.37","1,093.81",1098.51,"1,098.51","4,286,700,000"
10-Nov-09,"1,091.86","1,096.42","1,087.40",1093.01,"1,093.01","4,394,770,000"
9-Nov-09,"1,072.31","1,093.19","1,072.31",1093.08,"1,093.08","4,460,030,000"
6-Nov-09,"1,064.95","1,071.48","1,059.32",1069.30,"1,069.30","4,277,130,000"
5-Nov-09,"1,047.30","1,066.65","1,047.30",1066.63,"1,066.63","4,848,350,000"
4-Nov-09,"1,047.14","1,061.00","1,045.15",1046.50,"1,046.50","5,635,510,000"
3-Nov-09,"1,040.92","1,046.36","1,033.94",1045.41,"1,045.41","5,487,500,000"
2-Nov-09,"1,036.18","1,052.18","1,029.38",1042.88,"1,042.88","6,202,640,000"
30-Oct-09,"1,065.41","1,065.41","1,033.38",1036.19,"1,036.19","6,512,420,000"
29-Oct-09,"1,043.69","1,066.83","1,043.69",1066.11,"1,066.11","5,595,040,000"
28-Oct-09,"1,061.51","1,063.26","1,042.19",1042.63,"1,042.63","6,600,350,000"
27-Oct-09,"1,067.54","1,072.48","1,060.62",1063.41,"1,063.41","5,337,380,000"
26-Oct-09,"1,080.36","1,091.75","1,065.23",1066.95,"1,066.95","6,363,380,000"
23-Oct-09,"1,095.62","1,095.83","1,075.49",1079.60,"1,079.60","4,767,460,000"
22-Oct-09,"1,080.96","1,095.21","1,074.31",1092.91,"1,092.91","5,192,410,000"
21-Oct-09,"1,090.36","1,101.36","1,080.77",1081.40,"1,081.40","5,616,290,000"
20-Oct-09,"1,098.64","1,098.64","1,086.16",1091.06,"1,091.06","5,396,930,000"
19-Oct-09,"1,088.22","1,100.17","1,086.48",1097.91,"1,097.91","4,619,240,000"
16-Oct-09,"1,094.67","1,094.67","1,081.53",1087.68,"1,087.68","4,894,740,000"
15-Oct-09,"1,090.36","1,096.56","1,086.41",1096.56,"1,096.56","5,369,780,000"
14-Oct-09,"1,078.68","1,093.17","1,078.68",1092.02,"1,092.02","5,406,420,000"
13-Oct-09,"1,074.96","1,075.30","1,066.71",1073.19,"1,073.19","4,320,480,000"
12-Oct-09,"1,071.63","1,079.46","1,071.63",1076.19,"1,076.19","3,710,430,000"
9-Oct-09,"1,065.28","1,071.51","1,063.00",1071.49,"1,071.49","3,763,780,000"
8-Oct-09,"1,060.03","1,070.67","1,060.03",1065.48,"1,065.48","4,988,400,000"
7-Oct-09,"1,053.65","1,058.02","1,050.10",1057.58,"1,057.58","4,238,220,000"
6-Oct-09,"1,042.02","1,060.55","1,042.02",1054.72,"1,054.72","5,029,840,000"
5-Oct-09,"1,026.87","1,042.58","1,025.92",1040.46,"1,040.46","4,313,310,000"
2-Oct-09,"1,029.71","1,030.60","1,019.95",1025.21,"1,025.21","5,583,240,000"
1-Oct-09,"1,054.91","1,054.91","1,029.45",1029.85,"1,029.85","5,791,450,000"
30-Sep-09,"1,061.02","1,063.40","1,046.47",1057.08,"1,057.08","5,998,860,000"
29-Sep-09,"1,063.69","1,069.62","1,057.83",1060.61,"1,060.61","4,949,900,000"
28-Sep-09,"1,045.38","1,065.13","1,045.38",1062.98,"1,062.98","3,726,950,000"
25-Sep-09,"1,049.48","1,053.47","1,041.17",1044.38,"1,044.38","4,507,090,000"
24-Sep-09,"1,062.56","1,066.29","1,045.85",1050.78,"1,050.78","5,505,610,000"
23-Sep-09,"1,072.69","1,080.15","1,060.39",1060.87,"1,060.87","5,531,930,000"
22-Sep-09,"1,066.35","1,073.81","1,066.35",1071.66,"1,071.66","5,246,600,000"
21-Sep-09,"1,067.14","1,067.28","1,057.46",1064.66,"1,064.66","4,615,280,000"
18-Sep-09,"1,066.60","1,071.52","1,064.27",1068.30,"1,068.30","5,607,970,000"
17-Sep-09,"1,067.87","1,074.77","1,061.20",1065.49,"1,065.49","6,668,110,000"
16-Sep-09,"1,053.99","1,068.76","1,052.87",1068.76,"1,068.76","6,793,530,000"
15-Sep-09,"1,049.03","1,056.04","1,043.42",1052.63,"1,052.63","6,185,620,000"
14-Sep-09,"1,040.15","1,049.74","1,035.00",1049.34,"1,049.34","4,979,610,000"
11-Sep-09,"1,043.92","1,048.18","1,038.40",1042.73,"1,042.73","4,922,600,000"
10-Sep-09,"1,032.99","1,044.14","1,028.04",1044.14,"1,044.14","5,191,380,000"
9-Sep-09,"1,025.36","1,036.34","1,023.97",1033.37,"1,033.37","5,202,550,000"
8-Sep-09,"1,018.67","1,026.07","1,018.67",1025.39,"1,025.39","5,235,160,000"
4-Sep-09,"1,003.84","1,016.48","1,001.65",1016.40,"1,016.40","4,097,370,000"
3-Sep-09,996.12,"1,003.43",992.25,1003.24,"1,003.24","4,624,280,000"
2-Sep-09,996.07,"1,000.34",991.97,994.75,994.75,"5,842,730,000"
1-Sep-09,"1,019.52","1,028.45",996.28,998.04,998.04,"6,862,360,000"
31-Aug-09,"1,025.21","1,025.21","1,014.62",1020.62,"1,020.62","5,004,560,000"
28-Aug-09,"1,031.62","1,039.47","1,023.13",1028.93,"1,028.93","5,785,780,000"
27-Aug-09,"1,027.81","1,033.33","1,016.20",1030.98,"1,030.98","5,785,880,000"
26-Aug-09,"1,027.35","1,032.47","1,021.57",1028.12,"1,028.12","5,080,060,000"
25-Aug-09,"1,026.63","1,037.75","1,026.21",1028.00,"1,028.00","5,768,740,000"
24-Aug-09,"1,026.59","1,035.82","1,022.48",1025.57,"1,025.57","6,302,450,000"
21-Aug-09,"1,009.06","1,027.59","1,009.06",1026.13,"1,026.13","5,885,550,000"
20-Aug-09,996.41,"1,008.92",996.39,1007.37,"1,007.37","4,893,160,000"
19-Aug-09,986.88,999.61,980.62,996.46,996.46,"4,257,000,000"
18-Aug-09,980.62,991.2,980.62,989.67,989.67,"4,198,970,000"
17-Aug-09,998.18,998.18,978.51,979.73,979.73,"4,088,570,000"
14-Aug-09,"1,012.23","1,012.60",994.6,1004.09,"1,004.09","4,940,750,000"
13-Aug-09,"1,005.86","1,013.14","1,000.82",1012.73,"1,012.73","5,250,660,000"
12-Aug-09,994,"1,012.78",993.36,1005.81,"1,005.81","5,498,170,000"
11-Aug-09,"1,005.77","1,005.77",992.4,994.35,994.35,"5,773,160,000"
10-Aug-09,"1,008.89","1,010.12","1,000.99",1007.10,"1,007.10","5,406,080,000"
7-Aug-09,999.83,"1,018.00",999.83,1010.48,"1,010.48","6,827,090,000"
6-Aug-09,"1,004.06","1,008.00",992.49,997.08,997.08,"6,753,380,000"
5-Aug-09,"1,005.41","1,006.64",994.31,1002.72,"1,002.72","7,242,120,000"
4-Aug-09,"1,001.41","1,007.12",996.68,1005.65,"1,005.65","5,713,700,000"
3-Aug-09,990.22,"1,003.61",990.22,1002.63,"1,002.63","5,603,440,000"
31-Jul-09,986.8,993.18,982.85,987.48,987.48,"5,139,070,000"
30-Jul-09,976.01,996.68,976.01,986.75,986.75,"6,035,180,000"
29-Jul-09,977.66,977.76,968.65,975.15,975.15,"5,178,770,000"
28-Jul-09,981.48,982.35,969.35,979.62,979.62,"5,490,350,000"
27-Jul-09,978.63,982.49,972.29,982.18,982.18,"4,631,290,000"
24-Jul-09,972.16,979.79,965.95,979.26,979.26,"4,458,300,000"
23-Jul-09,954.07,979.42,953.27,976.29,976.29,"5,761,650,000"
22-Jul-09,953.4,959.83,947.75,954.07,954.07,"4,634,100,000"
21-Jul-09,951.97,956.53,943.22,954.58,954.58,"5,309,300,000"
20-Jul-09,942.07,951.62,940.99,951.13,951.13,"4,853,150,000"
17-Jul-09,940.56,941.89,934.65,940.38,940.38,"5,141,380,000"
16-Jul-09,930.17,943.96,927.45,940.74,940.74,"4,898,640,000"
15-Jul-09,910.15,933.95,910.15,932.68,932.68,"5,238,830,000"
14-Jul-09,900.77,905.84,896.5,905.84,905.84,"4,149,030,000"
13-Jul-09,879.57,901.05,875.32,901.05,901.05,"4,499,440,000"
10-Jul-09,880.03,883.57,872.81,879.13,879.13,"3,912,080,000"
9-Jul-09,881.28,887.86,878.45,882.68,882.68,"4,347,170,000"
8-Jul-09,881.9,886.8,869.32,879.56,879.56,"5,721,780,000"
7-Jul-09,898.6,898.6,879.93,881.03,881.03,"4,673,300,000"
6-Jul-09,894.27,898.72,886.36,898.72,898.72,"4,712,580,000"
2-Jul-09,921.24,921.24,896.42,896.42,896.42,"3,931,000,000"
1-Jul-09,920.82,931.92,920.82,923.33,923.33,"3,919,400,000"
30-Jun-09,927.15,930.01,912.86,919.32,919.32,"4,627,570,000"
